	ERR9081485	ERR9081486	ERR9081487	ERR9081488	ERR9081489	ERR9081490
AT5G41910.2	2.796727	2.104923	2.095493	2.365696	2.380522	2.52914
AT5G41910.3	0	0.888434	0.91955	0.570881	1.269146	1.87957
AT5G41920.1	10.873216	9.722512	11.807212	11.536735	9.409271	11.586732
AT5G41940.1	39.614409	41.505389	39.845533	40.471322	43.433618	42.001452
AT5G41950.1	35.602348	34.69547	36.502973	36.060708	34.411073	33.87852
AT5G41960.1	21.766702	22.869823	22.26093	19.763303	22.887263	19.472263
AT5G41960.2	0.159347	0.240338	0.52509	0.200448	0.262763	0.932378
AT5G41970.1	34.750193	31.739462	36.906678	33.291027	31.719905	34.938767
AT5G41980.1	3.207854	3.223951	3.50961	3.181298	3.536784	3.688589
AT5G41990.1	70.178892	75.213376	63.401553	70.103249	79.696295	78.91565
AT5G42000.1	31.258889	33.059378	31.821149	32.957352	38.693095	37.247707
AT5G42000.2	0.459756	0.429874	0.248423	0.482348	0.366089	0.439833
AT5G42010.1	2.725693	2.950066	1.938922	2.334386	3.165231	2.993103
AT5G42010.2	0.304558	0.180717	0.220239	0	0.037299	0.213748
AT5G42020.1	74.193572	67.383071	74.697333	64.447334	62.208753	62.77287
AT5G42020.2	0.069221	0.060035	0	0	0	0
AT5G42020.3	0.055682	0.10916	0	0	0	0.038987
AT5G42030.1	36.5957	34.849747	38.38359	39.821104	44.745451	47.500308
AT5G42030.2	0.547749	0.646966	0.898462	0.789837	1.128013	0.841882
AT5G42030.3	3.061462	1.951434	2.721354	1.4552	2.091897	2.744485
AT5G42030.4	5.813607	9.068243	9.38285	6.318101	6.65654	3.729315
AT5G42040.1	0.405493	0.241306	0.263241	0.271977	0.221261	0.164062
AT5G42050.1	121.138316	118.58807	121.136545	122.803623	136.727946	133.644016
AT5G42053.1	0	0	0	0	0	0
AT5G42060.1	18.695763	19.69447	26.529972	19.824807	21.449975	19.012144
AT5G42070.1	32.871225	34.346903	33.048199	25.807089	21.719036	26.639909
AT5G42080.1	68.967893	74.423746	84.232216	69.600896	75.220772	94.803788
AT5G42080.2	7.366736	5.140219	5.074459	3.801553	2.044087	6.773969
AT5G42080.3	12.651233	6.370346	12.002521	7.252553	9.806433	3.492473
AT5G42080.4	29.292171	30.85214	23.566206	46.076904	35.701132	15.075257
AT5G42090.1	71.101554	69.084494	72.333025	74.970432	82.224235	83.307859
AT5G42100.1	29.283024	26.266317	35.514333	34.279758	29.874229	30.051559
AT5G42100.2	4.507737	3.280163	2.883674	5.640777	3.907204	5.52179
AT5G42110.1	29.149349	33.700896	28.433357	26.52209	24.530389	19.484688
AT5G42120.1	0.274217	0.099088	0.184044	0.113338	0.173861	0.163431
AT5G42130.1	20.91429	18.131662	20.586334	21.122128	20.586718	20.380536
AT5G42140.1	0.185505	0	0	0.28038	0.442177	0.589048
AT5G42140.2	5.878271	5.932527	6.219198	5.439534	5.420669	5.540802
AT5G42146.1	7.426863	6.855113	8.059158	8.057047	4.364436	6.26486
AT5G42150.1	13.407551	14.136205	14.217983	13.904492	12.106833	13.677514
AT5G42170.1	0	0	0	0	0	0
AT5G42180.1	44.931789	60.965973	44.275029	36.32859	56.176027	66.704258
AT5G42190.1	131.070102	127.355223	140.311556	129.176493	133.376861	135.072242
AT5G42200.1	6.574046	4.74181	8.560236	7.292848	5.720903	6.051611
AT5G42210.1	2.25974	2.04836	1.772904	1.089662	1.342837	1.621906
AT5G42210.2	0	0	0	1.193791	0.592728	0.852438
AT5G42220.1	28.612843	27.45289	28.487826	28.933062	28.303252	27.820491
AT5G42220.2	1.259156	2.342303	1.153903	2.010115	1.283647	3.22723
AT5G42223.1	0	0	0	0	0	0.202447
AT5G42230.1	0.13762	0.057548	0.138267	0.137863	0.05845	0.027968
AT5G42230.2	0	0	0	0	0	0
AT5G42232.1	0	0	0	0	0	0
AT5G42235.1	1.282229	0.668448	2.248401	1.90009	1.029247	0.761616
AT5G42240.1	15.342132	16.363894	15.659847	14.465107	13.938413	14.192341
AT5G42242.1	0	0	0	0	0	0
AT5G42250.1	42.308868	44.506799	33.989428	31.307235	39.995039	43.047426
AT5G42260.1	0	0	0	0	0	0
AT5G42270.1	275.034124	286.795457	246.844484	269.589117	259.649979	250.044077
AT5G42280.1	0.460398	0.413106	0.912468	0.551362	0.574603	0.644946
AT5G42280.2	1.256503	1.311855	1.286309	1.041079	0.921766	1.249802
AT5G42290.1	0.150249	0.195957	0.239466	0.417304	0.100463	0.334285
AT5G42300.1	118.508863	122.597122	111.632064	99.265895	117.205242	110.567638
AT5G42310.1	17.281583	17.862036	18.972636	19.85398	18.370657	18.269447
AT5G42320.1	12.585924	11.805876	11.168493	11.953909	13.24517	10.682397
AT5G42320.2	15.588697	15.535075	17.275293	15.768771	14.489435	17.398281
AT5G42325.1	0.060738	0.079327	0.145125	0.056188	0.12174	0
AT5G42330.1	3.843089	3.279364	3.21848	3.200331	2.869834	2.848802
AT5G42340.1	0	0	0	0.011219	0	0
AT5G42350.1	7.023275	8.406144	7.911701	7.917996	7.617914	7.258525
AT5G42360.1	11.118671	12.022051	11.662774	10.8521	11.581458	11.004584
AT5G42370.1	1.965768	1.947093	2.581311	2.102394	2.386486	1.835764
AT5G42370.2	0	0	0.025903	0	0.059947	0
AT5G42380.1	0.046302	0.151872	0.146528	0.447281	0.247136	0.154947
AT5G42390.1	73.221543	71.897572	62.290162	67.788175	69.301973	64.940341
AT5G42390.2	0.073412	0.314272	0.208115	0.533643	0.253738	0.426825
AT5G42400.1	0	0.034809	0.071949	0.104061	0.116981	0.030251
AT5G42400.2	0	0	0	0.10538	0	0
AT5G42400.3	0	0.162363	0	0	0	0
AT5G42400.4	0	0	0	0	0	0
AT5G42400.5	1.327912	1.659242	0.724351	0.84046	1.16923	0.713841
AT5G42400.6	0	0	0	0	0	0
AT5G42400.7	2.537104	1.720018	2.568585	1.826964	2.258466	2.710836
AT5G42400.8	4.606793	4.616003	4.724822	5.018833	5.473433	4.984953
AT5G42410.1	0	0.099917	0.061056	0.141883	0	0.284169
AT5G42420.1	45.355101	43.17603	46.297616	45.442508	46.11787	43.159092
AT5G42420.2	0	0	0.202795	0	0	0.125115
AT5G42430.1	0	0	0	0	0	0
AT5G42440.1	6.242434	5.820911	6.463676	5.455253	6.351011	5.966629
AT5G42450.1	0.868202	0.647821	1.15462	0.603791	0.79016	0.908793
AT5G42450.2	0.378295	0.156475	0.224419	0.263093	0.395994	0.324768
AT5G42460.1	8.393535	8.29703	7.221653	6.478158	8.836341	9.652975
AT5G42470.1	19.475183	19.484845	20.642209	17.83424	18.398228	21.091032
AT5G42480.1	13.139895	11.807507	14.011025	13.132048	11.384545	11.834602
AT5G42480.2	0.597128	1.813836	0.889775	1.123788	0.923713	0.816052
AT5G42490.1	0	0	0	0	0	0
AT5G42490.2	0	0	0	0	0	0
AT5G42500.1	19.638922	23.438573	14.597987	12.204061	19.16815	22.393549
AT5G42504.1	0	0	0	0	0	0
AT5G42510.1	25.488071	25.748361	17.039875	16.098637	20.865696	22.392746
AT5G42520.1	71.535364	76.016679	75.758076	70.608234	78.240649	78.808255
AT5G42520.2	1.781785	1.621545	3.130556	2.558306	1.80976	2.473521
AT5G42520.3	0	0	0	0	0	0
AT5G42530.1	28.556354	29.901689	23.523218	23.862376	22.839294	21.130325
AT5G42540.1	35.871189	36.537252	36.97892	35.131216	38.99481	36.837964
AT5G42540.2	0	0.11236	0	0	0	0
AT5G42560.1	44.250625	42.543508	44.765937	45.292255	46.206624	46.6025
AT5G42560.2	0.623832	0.147878	0	0	0	0.529003
AT5G42560.3	0.625766	1.026145	1.032131	0.580825	1.242843	1.325539
AT5G42567.1	0	0	0	0	0	0
AT5G42570.1	35.991862	35.959772	38.73877	34.735613	34.636001	36.460978
AT5G42580.1	4.083411	3.700823	3.306397	1.922833	3.963599	3.932265
AT5G42590.1	8.405494	9.644614	6.602156	6.00719	7.03569	8.20168
AT5G42600.1	4.2439	4.270972	1.578827	1.227686	2.931056	3.194968
AT5G42610.1	0.464745	0.369621	0.552693	0.55072	0.531385	0.615998
AT5G42620.1	24.604953	25.398307	24.810241	23.506503	24.060543	23.476316
AT5G42620.2	0.053654	0	0	0	0.037079	0
AT5G42630.1	1.350793	1.465825	2.041781	1.400064	1.326071	1.339613
AT5G42630.2	0	0	0	0.177624	0.15017	0.180491
AT5G42635.1	0	0	0	0	0	0
AT5G42640.1	0	0	0	0	0	0
AT5G42650.1	20.864381	16.957841	21.374301	17.685177	12.985125	16.174133
AT5G42655.1	0	3.562682	0	0	0	0
AT5G42655.2	3.121598	4.015167	3.203767	3.562802	3.962217	5.173658
AT5G42660.1	9.993207	10.779819	11.098193	10.483622	11.018206	10.389322
AT5G42670.1	8.47899	10.097962	9.549005	9.467502	9.939809	9.298561
AT5G42680.1	9.343339	6.893262	10.773211	8.34459	7.275319	6.446603
AT5G42680.2	4.877561	5.029806	6.616265	5.210033	3.45449	4.879372
AT5G42690.1	1.388752	2.490768	2.546329	1.554744	1.76928	2.217607
AT5G42690.2	0.802607	0	0	0	0	0
AT5G42690.3	0	0.258589	0	0.048205	0.117021	0.113693
AT5G42690.4	0.977843	1.276685	0.759364	1.111354	1.927984	0.640064
AT5G42690.5	1.040661	0	1.09154	0.977052	0	1.142499
AT5G42700.1	1.530376	1.135849	1.671973	0.658324	0.635102	1.362904
AT5G42700.2	0	0	0	0	0	0
AT5G42710.1	0	0.03399	0.106596	0	0.045475	0.06635
AT5G42710.2	0	0	0	0	0	0
AT5G42710.3	1.27668	1.191377	0.941318	0.895028	0.756779	1.115759
AT5G42720.1	8.74748	6.685727	8.095398	6.418529	4.606249	6.648309
AT5G42740.1	33.728851	33.124404	32.025456	29.083707	32.186248	34.011486
AT5G42740.2	0.357939	0.242548	0.210444	0.183637	0.178888	0.26117
AT5G42740.3	0	0	0	3.032098	0	0
AT5G42750.1	6.959781	6.577866	7.254952	7.453478	7.698269	8.220871
AT5G42760.1	0.103739	0.357126	0.102653	0.143233	0.138415	0.068029
AT5G42760.2	0	0	0	0	0	0.026168
AT5G42765.1	37.297064	36.712505	40.49918	35.799296	35.142006	35.400681
AT5G42770.1	7.768428	7.310941	8.429059	7.93976	8.3402	6.049601
AT5G42770.2	0.302974	1.093586	0.697754	0.142253	0.619133	0.935745
AT5G42770.3	0.939719	1.161619	0.706652	0.785433	0.870744	1.063562
AT5G42780.1	6.33288	6.012972	5.79165	4.972348	4.894297	5.9438
AT5G42785.1	9.329001	9.010281	7.246576	6.193873	8.218974	9.07605
AT5G42790.1	106.951088	103.133502	112.860656	99.387786	102.161463	105.129799
AT5G42797.1	0	0	0	0	0	0
AT5G42800.1	0.999365	1.873947	1.56428	1.93174	1.18396	2.033453
AT5G42810.1	11.208998	10.984141	9.325626	9.309484	10.495986	10.526435
AT5G42820.1	31.977315	31.101802	32.736527	32.812132	35.704294	26.544765
AT5G42820.2	64.927331	63.948053	65.878726	65.816612	63.782001	62.460511
AT5G42825.1	62.498821	60.891043	64.154564	59.372056	64.011825	53.19434
AT5G42830.1	7.152331	5.974173	6.443902	4.583739	5.91432	6.055421
AT5G42840.1	1.226072	1.093418	0.622201	0.735268	1.21911	0.783102
AT5G42840.2	0	0	0	0	0	0
AT5G42850.1	41.506683	42.190874	44.182182	40.862246	40.41821	33.690127
AT5G42850.2	83.706205	80.32809	77.961544	76.714194	61.47765	79.129365
AT5G42860.1	9.340218	9.138116	9.783286	7.789656	7.122041	9.447713
AT5G42870.1	26.607222	24.720241	25.200414	23.614977	28.326979	26.182864
AT5G42870.2	7.181024	8.610263	5.300048	9.218161	8.966617	7.269808
AT5G42870.3	0.777754	1.042708	0.597511	0.463463	0.975672	1.050415
AT5G42880.1	6.322393	7.371402	6.230586	7.044854	5.875053	6.27388
AT5G42890.1	98.296924	93.722028	99.065288	92.076411	101.83641	98.725896
AT5G42895.1	0	0	0	0	0	0
AT5G42900.1	85.980428	95.810269	85.447521	92.174514	99.931051	94.594531
AT5G42900.2	2.73306	5.508539	4.125678	5.848907	5.645336	2.099984
AT5G42900.3	35.993936	38.196051	33.608362	34.764541	43.23767	35.295548
AT5G42905.1	0	0	0	0	0	0
AT5G42910.1	0	0	0	0	0	0
AT5G42920.1	0.746659	0.384647	0.814924	0.876332	1.076351	1.293381
AT5G42920.2	21.517876	21.26237	21.24811	20.548635	22.571519	22.557074
AT5G42930.1	1.518799	1.081826	1.326152	1.064097	1.002322	1.588161
AT5G42930.2	0	0.152015	0.08172	0.13767	0.22198	0
AT5G42940.1	25.690853	25.888162	25.357153	27.322921	25.758324	28.197317
AT5G42940.2	2.778229	2.42137	2.172138	1.711346	2.136295	2.41015
AT5G42950.1	44.360326	45.038582	43.627135	50.805241	47.997074	48.749332
AT5G42955.1	0	0	0	0	0	0
AT5G42957.1	0	0	0	0	0	0
AT5G42960.1	31.22632	30.409681	34.163974	35.175655	30.731291	32.087483
AT5G42965.1	0.495414	0.214858	0.263153	0.460559	0	0.123588
AT5G42970.1	22.783252	24.375669	24.831937	22.437093	22.654605	21.976157
AT5G42980.1	786.339311	689.862889	846.971084	742.472346	628.814415	765.049158
AT5G42990.1	48.587257	49.532292	49.874851	52.869225	51.99134	55.848617
AT5G43000.1	0	0.029417	0	0	0.090026	0
AT5G43010.1	39.184892	40.747012	42.308062	39.008673	37.100065	38.815122
AT5G43020.1	3.577615	3.559787	4.604158	3.900836	3.467968	3.938439
AT5G43030.1	0.975346	0.672069	0.581034	0.749278	0.586871	0.86919
AT5G43040.1	0.861883	0.812822	1.020859	0.906563	0.881376	1.284142
AT5G43050.1	11.294075	13.000608	13.957811	10.942139	12.350942	11.276591
AT5G43060.1	179.021092	172.246303	172.468915	171.42357	160.558729	188.816224
AT5G43064.1	0	0	0	0.511573	0.378434	0
AT5G43066.1	0	0	0	0	0	0
AT5G43068.1	0	0.06673	0	0.284925	0.068642	0.228754
AT5G43070.1	8.74822	6.826293	8.723888	7.704294	7.977664	9.45736
AT5G43080.1	1.032648	1.354983	1.354807	1.02765	1.312464	0.942006
AT5G43080.2	0.085365	0	0	0.150264	0	0
AT5G43090.1	0.018759	0	0	0.06898	0	0
AT5G43100.1	36.790894	38.281429	34.315344	35.423384	39.756534	40.769697
AT5G43100.2	1.241453	1.626494	1.124247	1.420024	1.644372	1.674371
AT5G43110.1	0	0	0	0	0	0
AT5G43120.1	0.05093	0	0	0.015602	0.011329	0
AT5G43120.2	0	0.02992	0.011993	0	0	0.033926
AT5G43130.1	34.707461	36.108314	34.911274	36.821115	38.631819	37.139568
AT5G43130.2	0	0	0	0	0	0
AT5G43130.3	0.305599	0.358079	0.143256	0.139846	0.153983	0.088153
AT5G43140.1	8.963663	8.509067	10.177342	7.38864	8.051534	8.037584
AT5G43140.2	0.833984	0.970673	0.851528	0.570579	0.457916	0.935922
AT5G43150.1	43.33057	36.084437	42.69012	35.03123	32.992432	36.762603
AT5G43155.1	3.050795	2.299131	2.94357	2.659289	2.586629	1.738995
AT5G43160.1	1.165879	1.878958	2.082783	1.244756	1.008399	1.980973
AT5G43160.2	1.364621	0	0.283534	0.545777	1.216237	0.256293
AT5G43170.1	14.63785	14.393296	13.399888	17.081282	16.84069	15.033948
AT5G43175.1	1.203783	1.007398	1.148892	0.622928	1.156815	1.106065
AT5G43180.1	33.023264	31.941171	24.165793	20.228926	27.305497	28.792879
AT5G43185.1	0	0	0	0	0	0
AT5G43190.1	30.37159	31.288399	27.41835	30.225634	39.105825	38.095879
AT5G43200.1	0.187926	0	0.2994	0.23183	0.209292	0.417861
AT5G43210.1	3.780522	4.223705	4.825615	3.490097	4.250128	3.935745
AT5G43211.1	0	0	0	0	0	0
AT5G43230.1	1.730695	2.171711	1.504774	1.366333	1.503031	2.129897
AT5G43240.1	0	0	0	0	0	0
AT5G43240.2	0	0	0.017348	0	0.029268	0
AT5G43240.3	0	0	0	0	0	0
AT5G43240.4	0.018094	0	0	0	0	0
AT5G43250.1	2.198057	2.041496	3.388702	1.745557	1.906201	1.629087
AT5G43260.1	35.216193	35.667001	33.1816	36.434616	34.728903	32.315611
AT5G43270.1	0.427477	0.116655	0.077886	0.257853	0.252479	0.354085
AT5G43270.2	12.086501	12.561474	12.307403	12.791489	13.962576	13.462519
AT5G43270.3	0.929258	1.197617	1.164334	0.983235	1.229466	0.935579
AT5G43280.1	20.680866	19.705258	22.078414	20.034108	20.277495	21.160054
AT5G43280.2	0.082669	0.040937	0	0.351378	0.042503	0.125535
AT5G43285.1	0	0	0	0	0	0
AT5G43290.1	17.628959	17.156204	14.550166	20.391552	27.884619	17.626983
AT5G43300.1	0.251264	0.264636	0.547958	0.396928	0.592772	0.365256
AT5G43300.2	0.459096	0.25094	0.148106	0.258815	0.202479	0.301246
AT5G43310.1	0	0	0	0.034689	0	0.203199
AT5G43310.2	16.077831	16.49711	16.195826	17.099723	18.666265	18.175203
AT5G43310.3	0	0	0	0	0	0
AT5G43310.4	0.15787	0	0.040956	0	0	0.220358
AT5G43310.5	0.996851	1.300807	0.741073	1.117664	0.772793	0.889897
AT5G43320.1	78.604425	76.661644	74.781743	73.240929	77.868066	75.950946
AT5G43320.2	2.058133	3.440593	2.04021	2.583892	2.516438	2.66126
AT5G43320.3	5.572607	5.512405	4.485144	3.868282	5.655988	5.205201
AT5G43330.1	40.267391	38.391614	44.679772	43.296382	40.85137	44.303731
AT5G43340.1	0	0	0	0.036582	0	0
AT5G43350.1	79.216223	76.699683	59.522078	53.586269	66.754517	72.414909
AT5G43360.1	0	0.012903	0	0	0	0
AT5G43370.1	0.38145	0.214992	0.171353	0.3892	0.279199	0.149538
AT5G43370.2	0	0	0.194569	0	0	0
AT5G43380.1	2.457022	2.125933	2.686031	2.67881	1.574471	2.220531
AT5G43380.2	0.300237	0.474572	0.63014	0.382058	0.114748	0.237318
AT5G43380.3	0	0	0	0	0.092593	0
AT5G43390.1	0	0	0	0	0	0
AT5G43400.1	6.228662	6.382269	5.863909	5.391607	5.331407	6.812243
AT5G43401.1	0	0	0	0	0	0
AT5G43410.1	0	0	0	0	0	0
AT5G43420.1	4.356896	4.327015	3.590914	3.525942	3.391867	3.727871
AT5G43430.1	48.166429	43.787362	47.972234	55.482686	57.419541	52.205395
AT5G43430.2	0.445852	2.091967	1.717793	1.110762	1.278288	1.419555
AT5G43430.3	0.890107	0.93625	0.969018	1.281836	1.468848	0.463309
AT5G43430.4	0	0.93014	0.247883	0.497169	0	0
AT5G43440.1	29.858688	31.137926	24.604205	25.58082	33.308541	26.628091
AT5G43440.2	12.835467	11.884956	11.960682	12.956187	13.378537	12.124643
AT5G43450.1	19.042826	21.324086	18.370926	24.167317	27.843616	24.752261
AT5G43450.2	6.49902	4.172465	4.60955	6.769179	6.471748	5.004353
AT5G43460.1	0	0	0	0	0	0
AT5G43460.2	107.149543	108.745512	128.086861	133.207567	143.122618	142.477806
AT5G43470.1	1.95441	1.274517	0.928064	1.777743	1.840097	1.576218
AT5G43470.2	12.082824	14.641842	12.516378	15.30685	15.272025	11.871391
AT5G43470.3	0.06122	0.325751	0.198047	0	0	0
AT5G43470.4	22.1097	25.426447	19.830835	17.122358	22.698503	21.66601
AT5G43480.1	0	0	0	0	0	0
AT5G43490.1	0.433345	0.17206	0.269186	0.205083	0.04975	0.083435
AT5G43500.1	0	0	0	0	0	0.092851
AT5G43500.2	5.146889	4.432645	5.452137	4.351144	4.624957	4.153234
AT5G43500.3	0	1.346526	0.922965	0	0.466119	0.596265
AT5G43500.4	0.777926	0.681888	0.801524	1.61042	1.008262	0.784542
AT5G43510.2	0	0	0.364364	0	0	0
AT5G43513.1	0	0	0	0	0	0
AT5G43518.1	0	0	0	0	0	0
AT5G43520.1	9.457642	13.872718	4.644075	2.582121	10.237724	9.669694
AT5G43525.1	0	0	0	0	0	0
AT5G43530.1	0.131995	0.151931	0.1509	0.096865	0.145386	0.132931
AT5G43540.1	11.839738	14.558713	15.081229	12.794696	15.555061	19.581082
AT5G43550.1	0	0	0	0	0	0
AT5G43560.1	1.331659	1.56014	1.62797	1.549658	2.344823	1.826926
AT5G43560.2	34.203087	33.69609	31.759918	33.809894	36.4574	34.190608
AT5G43570.1	14.160882	15.848952	13.03786	20.54964	22.200797	14.98373
AT5G43570.2	2.536312	3.69456	1.044036	4.298932	5.088546	2.876241
AT5G43580.1	341.057807	302.266937	265.242508	337.766292	470.589678	357.310573
AT5G43590.1	0	0	0	0	0	0
AT5G43590.2	2.430682	2.112677	1.989881	2.635825	3.430769	3.137406
AT5G43600.1	35.336093	34.250841	37.210021	38.613948	37.987698	42.133056
AT5G43610.1	0.016965	0.01114	0	0	0.011321	0
AT5G43620.1	1.164425	1.54182	1.421469	1.634338	1.308571	1.07918
AT5G43630.1	4.131665	4.139949	1.388373	3.103963	2.961102	3.662831
AT5G43630.2	0.095219	1.131371	0.224527	0.820761	0.253473	0.098675
AT5G43630.3	0.694557	0.619235	0.22403	0	0.952415	0.712325
AT5G43630.4	8.022285	8.715062	8.751286	6.909287	7.633062	7.808081
AT5G43640.1	0	0.110059	0	0.078203	0.11296	0.188051
AT5G43650.1	0	0.024489	0.089067	0	0.024952	0.02775
AT5G43650.2	0	0	0	0	0	0
AT5G43660.1	0	0	0	0	0	0
AT5G43660.2	0.268545	0.582162	0.651603	0.574146	0.389932	0.82807
AT5G43660.3	0.079214	0	0	0.054956	0	0
AT5G43660.4	0	0	0	0	0	0
AT5G43660.5	0.312846	0.079998	0.050653	0	0.468812	0.043239
AT5G43670.1	13.090792	13.018228	13.097533	14.171377	14.256645	13.350031
AT5G43680.1	10.524102	9.432648	11.316857	11.389619	11.01268	10.471548
AT5G43680.2	3.01742	3.9572	3.063228	1.264068	4.0596	2.457091
AT5G43690.1	2.662337	2.369198	2.362762	1.256647	1.961645	1.87658
AT5G43695.1	0	0	0	0	0	0
AT5G43700.1	70.138132	73.580235	83.322524	73.492606	77.721062	81.124055
AT5G43710.1	7.584785	6.455347	7.623844	7.195059	6.582962	6.273094
AT5G43710.2	0.453252	0.520757	0.202549	0.558205	0.816303	0.907323
AT5G43710.3	1.823062	2.345246	1.988705	2.55028	1.801858	2.076266
AT5G43720.1	18.593526	19.372454	21.092319	18.255005	19.792553	18.879778
AT5G43730.1	1.85647	1.542022	1.800015	2.311557	1.565472	1.972026
AT5G43730.2	1.088179	1.003695	0.480126	0.146605	1.064095	0.612299
AT5G43730.3	0.731347	0.740233	0.536838	0.790023	0.201018	0.42001
AT5G43730.4	0.167192	0.325283	0.269936	0.095557	0.747016	0.177297
AT5G43730.5	0	0.366805	0.267865	0.226721	0.521092	0.622618
AT5G43740.1	0.725288	0	0	0	0	0.811799
AT5G43740.2	2.742603	3.254631	3.33637	3.005323	3.438667	2.286443
AT5G43745.1	8.648207	9.458332	9.529323	9.182489	9.301597	9.334316
AT5G43750.1	45.930709	48.681661	43.258764	40.205414	40.286306	39.84142
AT5G43755.1	0	0	0	0	0	0
AT5G43760.1	74.101984	75.95944	82.447651	91.454808	89.343163	100.379619
AT5G43770.1	0	0.084009	0.102519	0	0.043001	0.09539
AT5G43780.1	61.825944	63.363987	56.843912	62.834187	66.610575	66.47929
AT5G43790.1	3.186411	2.865485	3.708422	3.501491	3.489989	3.545446
AT5G43810.1	11.015634	9.397236	12.551927	11.172112	7.981043	8.063527
AT5G43810.2	0	0	0	0	0	0
AT5G43810.3	1.509204	2.137508	2.47471	2.403249	3.070257	2.659423
AT5G43810.4	0.910342	0.780448	2.241	2.064579	1.656376	3.359222
AT5G43820.1	2.689612	1.946423	2.098294	2.033759	1.987976	1.495877
AT5G43822.1	10.736994	10.869597	11.417285	10.419227	11.213539	8.862671
AT5G43830.1	210.122419	221.549659	214.39632	217.255532	212.434527	232.3333
AT5G43840.1	0.22963	0.343794	0.754173	0.423254	0.547	0.462667
AT5G43850.1	59.042472	62.464167	65.254424	57.894718	64.7062	59.944534
AT5G43860.1	1.840291	1.930025	1.659353	2.26823	1.152079	1.724802
AT5G43870.1	2.842162	3.506336	4.528677	3.720688	4.055291	4.774912
AT5G43870.2	2.060705	2.030082	0.547289	1.983615	2.486246	0.858339
AT5G43880.1	16.25145	16.432524	16.219962	14.778491	18.083837	17.4658
AT5G43880.2	0.679542	0.497476	0.369	0.932325	0.678474	0.460712
AT5G43880.3	0.360461	0.374249	0.250388	0.235749	0.31076	0.387788
AT5G43880.4	0.502953	0.673741	0.561739	0.521365	0.791968	1.085287
AT5G43890.1	2.125415	2.355322	2.204014	2.456694	2.282675	2.497598
AT5G43900.1	20.602881	20.560962	20.13346	21.286524	21.056213	21.593762
AT5G43900.2	0	0	0	0	0	0
AT5G43900.3	0.378156	0.558505	0.512918	0.438516	0.998304	0.489881
AT5G43910.1	0.05094	0.201382	0	0	0.039845	0
AT5G43910.2	8.396894	8.314737	6.512672	6.604138	9.057998	6.428272
AT5G43910.3	3.609141	4.162176	3.608361	3.12527	4.136937	3.664106
AT5G43910.4	0.042497	0.060923	0	0.035782	0	0.030128
AT5G43910.5	0.64412	0.751209	0.446083	0.273318	0.490548	0.768208
AT5G43920.1	12.126113	11.859064	11.986174	12.457378	13.724601	11.767723
AT5G43930.1	14.036371	12.857942	12.550025	13.63883	14.303853	12.960152
AT5G43930.2	0.420741	1.062921	1.418988	1.075374	1.2824	0.844807
AT5G43930.3	3.11428	2.840113	3.235705	3.271088	3.234596	3.723185
AT5G43930.4	1.337291	0.873093	1.129042	0.666043	1.17036	1.178095
AT5G43935.1	0	0	0	0	0	0.062972
AT5G43940.1	272.421218	257.593677	263.09306	273.502085	256.072	255.734797
AT5G43940.2	1.021377	1.438035	1.076159	1.685956	0.74481	1.436151
AT5G43950.1	2.864062	3.099141	3.035998	2.64506	2.062278	2.649593
AT5G43960.1	36.280442	33.5165	41.861158	38.224318	33.497593	34.713317
AT5G43960.2	0	0	0.121306	0	0.075235	0
AT5G43970.1	101.151371	102.447694	111.237103	96.497477	87.672677	88.481016
AT5G43980.1	2.077124	2.126278	2.125286	2.28693	1.52094	1.525212
AT5G43990.1	0	0	0.217033	0	0	0.278123
AT5G43990.10	0	0	0.764729	0	0.168176	0.149211
AT5G43990.11	0	0	0	0.397863	0.541935	0
AT5G43990.12	0	0	0.134381	0	0	0
AT5G43990.13	0	0	0	0.32734	0.077025	0
AT5G43990.14	0.299273	0.366624	0.094432	0	0	0.318391
AT5G43990.15	0	0	0	0	0.070336	0
AT5G43990.16	0	0	0.409511	0.438067	0	0
AT5G43990.17	0.41615	0	0	0	0.191181	0
AT5G43990.2	0	0.115718	0	0	0	0.227175
AT5G43990.3	0.258182	0.60182	0	0.145464	0	0
AT5G43990.4	0.056534	0.163866	0.292398	0	0	0.252126
AT5G43990.5	0	0	0	0	0	0
AT5G43990.6	0	0.118702	0	0	0	0.157214
AT5G43990.7	0	0	0	0	0	0
AT5G43990.8	0	0	0	0	0	0
AT5G43990.9	0.335995	0	0	0.211732	0	0
AT5G44000.1	37.777657	40.323934	33.96757	40.501469	42.990892	37.205376
AT5G44005.1	8.641356	7.99155	8.845233	6.877305	9.005699	8.152675
